date,Aargau,Appenzell Innerrhoden,Appenzell Ausserrhoden,Bern,Basel-Landschaft,Basel-Stadt,Fribourg,Genève,Glarus,Grishun,Jura,Luzern,Neuchâtel,Nidwalden,Obwalden,St. Gallen,Schaffhausen,Solothurn,Schwyz,Thurgau,Ticino,Uri,Vaud,Valais,Zug,Zürich,Managers,Professionals,Technicians and associate professionals,Clerical support workers,Service and sales workers,"Skilled agricultural, forestry and fishery workers",Craft and related trades workers,Plant and machine operators and assemblers,Elementary occupations,Manufacturing,"Electricity, Gas, Steam and Air-Conditioning Supply","Water Supply; Sewerage, Waste Management and Remediation Activities",Construction,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,Transportation and Storage,Accommodation and Food Service Activities,Information and Communication,Financial and Insurance Activities,Real Estate Activities,"Professional, Scientific and Technical Activities",Administrative and Support Service Activities,Public Administration and Defence; Compulsory Social Security,Education,Human Health and Social Work Activities,"Arts, Entertainment and Recreation",Activities of Extraterritorial Organisations and Bodies,Total
2019-01-18,95.4964708260851,98.8608378865529,103.114621917186,96.7480334714586,95.061199829479,92.188461322247,93.3657804510934,95.4739543926412,95.0650832244453,81.9316743536113,102.220767228737,94.0965990349736,98.1943719386143,95.6052088038859,93.2562700462959,93.909149533095,102.896584972675,104.187934300596,86.5354731859338,107.064060446351,95.1147080787094,101.706722335835,94.3061352822139,83.4570507722478,97.32658046193,98.5414204869273,100.059705843681,93.7081711955302,97.5375647368807,89.0530433644327,90.1278394513438,99.576655615731,98.0995722413577,97.9885392361457,77.9364097350851,101.98666399188,113.888371071816,97.9490637774458,90.2865457328081,99.3699086501694,95.7924070679663,90.2820623343883,93.2957536737922,134.638771362849,104.460721919691,88.6179730052201,93.1547913650006,75.1653217509981,72.5214755619462,88.1061465826093,80.8608021412225,71.1462394278981,94.6321731472443
2019-01-25,97.4022041325741,100.199810860186,102.237050666827,100.58318278983,96.5317904865025,93.063859285032,97.0239718488848,100.390150551665,98.2757982232152,84.8229983097855,102.015504643941,95.6780544809396,103.598868378647,97.0487253131199,95.5460445340398,96.1760884278333,105.817017847963,106.052396695409,88.6097715597823,108.807049999859,98.1554596157525,103.414774161323,98.8686103685555,85.9876499112673,99.8484373996788,100.681849285433,100.555382522784,95.8775789046622,98.6659209197973,99.8088228639763,93.5670213658915,98.9321465178945,99.20889662548,99.6538523788226,99.3716197960499,103.18152079182,115.847988792688,100.653771652957,91.0086753652323,100.544779393326,121.069663460779,95.5056973456953,94.6585784984404,137.297017001399,101.602343956714,89.9995203518966,94.2341051206629,80.1199868211201,75.588849150669,89.3833320259344,84.9764717112848,76.3466258810337,97.4328357845642
2019-02-01,97.1056716343195,100.866328449056,102.017657854237,102.517474766558,96.3930953852288,93.727523759674,101.221076249089,101.352015017561,99.5321649618642,86.1549565367872,102.630055876736,98.5740653021925,104.511633738811,99.6026391371494,99.4012284465365,99.1805923534619,107.956700194154,109.07484555345,87.7587773551265,109.325531517898,97.6689393698256,106.209768057575,99.0259370956707,89.6871800242291,102.541267689139,101.630392345461,101.547000100967,97.1057050973275,99.1650480783145,101.302607069923,95.9502737801918,99.8989101646492,101.148242916458,101.205032313345,103.000156889109,104.100130822436,115.617445531409,98.9150308758427,92.5320880764012,101.576458168893,124.899799419029,99.1231216113987,93.8284423654455,138.913242859955,103.938030024685,90.8950929745629,96.9029964622913,82.700718461039,77.4518581184999,91.8500957794813,86.8307969953071,78.9195517046331,98.9716576494512
2019-02-08,97.2103301631153,101.08850097868,103.004925510891,105.403561208024,100.165602139874,96.1106825549795,101.766154742622,101.957207941797,99.1139625880749,88.4273178621734,99.3589783985926,102.237957780596,108.160039862057,97.8260034334767,100.858419230046,101.497895913122,108.734766501859,110.408278873175,89.8330757289749,109.251487812163,98.1554596157525,106.363918664335,100.082273692016,92.2283167915822,105.405071330312,104.50327851003,105.133530942698,99.6406770414786,101.482275292772,105.135678688785,98.9164428840784,101.505001967939,103.489113039944,104.723562408725,106.567879677093,106.157819394489,115.502173900769,102.006125590713,94.4006025854067,102.278043893349,127.604873491585,105.473745419811,96.0882573941537,140.939175057755,106.659599389421,93.4601898691132,99.6246786969882,88.1640775201323,83.0075921107456,94.5813319145434,90.136333371173,84.35886917801,101.767076933847
2019-02-15,98.9374172472315,106.397306281717,102.675836292006,106.588449726003,100.221110924656,95.1139344329448,102.369619811177,101.672907605954,99.3927641706011,96.021702330248,101.390859347439,102.658053195352,110.062925855407,95.9426035938741,98.986819697942,103.393084840961,111.261222202528,107.32524720897,91.0658685343248,111.713283030873,99.0653595890155,107.909905854223,102.523304757675,96.1404405155093,107.324629488897,105.071706384771,106.696308622827,100.879766268483,102.922174745983,106.454370211677,101.120659901729,104.71718557452,104.742529016327,106.202280342809,107.638913643697,107.422245778426,114.810544116932,102.77889926943,95.4178504580943,103.182387948228,128.117904781207,111.032383054393,96.3210575332068,140.830467633877,109.121971671801,94.5917376609786,99.5472874251117,91.6689994919839,86.0320489282952,96.0416974909047,89.2446969799114,87.9813382662422,103.304241327156
2019-02-22,99.639973023885,108.609308491317,107.606906338047,108.18681540487,99.7219465647657,95.8370052046872,103.08089990607,103.768157884945,100.227997482959,100.179610956186,106.876937909325,103.207614507961,112.346389047428,94.0635433852383,99.8186417122104,103.538096180149,113.204649664581,107.548283882306,93.3091333310648,114.061610301792,102.363746992094,109.916813974545,102.858129397641,97.8982139327558,107.536315148638,105.238521036923,105.112494046536,101.709591971879,103.05888784062,107.83401884962,102.769032750209,104.71718557452,104.780470043501,107.640515073039,112.120904099449,107.668729863441,113.888371071816,99.6878045545602,95.8651057494713,102.770568733647,127.327340577476,115.376153719065,96.8399436611524,139.399483204315,105.795862335967,95.1847893077558,99.9966861021024,93.5273138260529,88.2246465435432,96.3231089109283,89.0847602469725,89.8670071066919,104.077224195163
2019-03-01,100.604023504658,98.9026794715612,103.964359438029,107.803627156683,99.3548719148341,93.587477884309,99.4965520676098,100.259981728692,97.8971138205647,100.458403936583,99.9975028255059,102.874107426528,110.153755060443,91.8918021238187,95.5860491307739,103.170156961314,108.307466630801,104.096993979523,91.4048653039002,115.27279083593,99.0003667337825,103.367825058187,98.7537542221608,97.8982139327558,106.057988864998,105.238521036923,104.430750276187,101.317218402599,103.121592074856,106.768293370873,103.956970997533,105.12623708067,105.087519039965,106.001839296475,114.249782025388,106.343313155105,109.400159403961,96.9314597281669,96.6141405522966,101.435344129718,126.973161605077,118.125462230037,96.4178749411833,139.608657134096,104.593636627603,95.8372816316354,99.2292728608091,92.105815291674,88.7482349503298,97.5071153403028,89.5606403764969,88.0805411054352,104.009652832692
2019-03-08,102.370139952395,96.200420469606,103.196528127556,108.109095115856,99.1996784254326,94.1049441917262,97.4535017171456,98.5570521027269,97.102494390203,100.026324779867,96.9047965525521,101.925473239193,107.730130086616,90.0482937478779,97.431339654534,104.291030226224,107.156483988604,103.840217970693,90.8425660641633,116.767759869467,96.2503565467329,101.877838390682,96.5963645145382,94.6924789677034,107.526936079195,105.257682022728,105.867328002919,101.49220496288,103.55706377553,106.911542422801,104.5399072835,100.591379794837,104.162397639882,104.853050890307,115.141363378987,106.602983547785,109.691504701975,96.2187284066362,96.9475702888213,101.816239413856,127.334908504236,118.992703310955,97.4267507187135,137.469763284373,109.798918699273,95.7090305856429,99.6655094062112,88.9259276501309,88.8077775433861,98.2186670123886,90.7763956757254,85.081382895752,104.159913430512
2019-03-15,103.456180053736,101.171262864692,102.396555041296,108.763169157179,100.116437722545,94.1808658893395,96.1969379414231,98.2467060097359,98.1001227572256,102.055367552265,101.818279194653,102.990247052086,108.735778908895,91.3856446451236,100.712706015956,104.867362204889,108.823362628426,105.398600431484,90.3985032412239,118.553365094533,94.6066123172821,103.238801880634,97.7790466743787,97.4149940862717,106.47471536267,105.113798028414,105.815466150533,102.375461449314,103.143566353081,107.032155624993,104.80824803443,98.9423407818073,104.586972630262,105.691875297429,115.077324800911,106.900318466637,113.187648278133,98.1335289719424,97.2585950509171,102.155135724495,131.334957986045,118.302363963502,98.1616771762346,131.344066318868,111.26290428193,96.3105872381346,99.8855215682558,89.5981942178346,91.8920433585341,98.8101183063773,93.3148854876864,85.4405444558184,104.562318693458
2019-03-22,104.579295160792,102.337502206072,102.396555041296,107.421234135816,101.568315444877,97.2836505429859,96.5444702316739,98.8228030679797,96.944060704531,104.410912804411,103.996210300421,103.493931658004,109.36285952544,90.6462785881242,100.460609129809,105.216670572928,109.418025812188,105.398600431484,89.1974042471098,116.506555519979,95.5162912818714,104.597207168537,96.8257248023503,94.5298810209989,105.126301988002,105.315802103727,106.195289980736,103.037488709826,103.643423338204,105.440061356061,104.257517547588,96.0565225090046,104.146738830856,104.643344788526,114.053846648152,107.657363160179,114.644374768199,101.245079890565,97.0627646451531,101.875177902663,128.668258331506,119.282168818415,99.507866490458,133.038408032731,109.961583764012,95.604251297644,101.380068025636,86.5008805484967,93.544320763321,98.5289562723495,100.368926507274,81.9718895945696,104.571551406231
2019-03-29,104.278471217448,102.337502206072,100.511955868756,107.434458466006,103.735357425611,97.5471898439924,99.6632793920653,103.071342743092,98.0547127911623,104.894968960203,105.353863176406,104.441244533592,108.611224752069,91.3844404658777,99.9576774195217,104.798753890746,106.925858196076,107.463215523188,91.4319947501689,115.703062033634,99.5036886408869,104.983888156221,99.6203013135365,96.818945404467,103.388266763826,105.522861926,106.144136180167,104.338358506767,103.919729578028,105.392565832928,104.159386228127,97.2827759878429,104.254806896646,103.661020899701,114.882633683605,107.751314657804,116.925854863089,102.897097511157,97.3926392701044,102.284608788449,127.589530501992,119.390377619883,100.13128926847,134.468579045055,109.801289910129,96.539739423627,102.496684423573,85.2081688408974,97.6293638839942,99.5226070427754,100.859009156235,80.5130344165999,105.105023802377
2019-04-05,103.24275567485,98.2764902137673,98.5545662705334,108.251096801311,104.519832993332,97.9664471069322,99.4388125465877,104.413006469457,95.0869551400981,105.24894523341,105.570195544325,107.046309848501,107.161694583786,92.3741636478186,98.9805740234364,105.174318138095,107.355624507153,108.477019443218,93.5099946308545,113.420950356442,98.3432957704392,107.095633032926,100.544725506948,95.6414176900883,103.989827664314,107.344502613121,106.647126225665,105.777929470361,104.231039900715,106.638586315682,104.895416152223,94.7227029355312,103.324745930961,104.3850792529,116.735579388179,107.530033177522,113.646684253948,104.266776013801,97.2038938451623,101.543714237869,127.09948691417,120.57735734767,101.285876228194,137.620186366423,108.778296525873,97.7466184996543,102.698383376194,85.0350820208492,98.6169861309611,101.584539509131,102.526825669698,79.9893275854067,105.846197129625
2019-04-12,105.171915638371,98.86379991624,97.8821666955882,110.140469242267,105.183087951058,98.5926917660371,102.068876806402,108.219117565863,97.7671021599783,106.02047079407,112.436549726069,107.124204198036,112.181697484938,94.5249008689553,96.2205387862444,105.544084160286,109.743199952904,111.534345356887,95.7585360595107,115.012025812344,99.5171547385214,109.374263522989,102.309620769695,97.379394993928,105.588441463919,108.120120506855,108.606288511094,107.24725122874,105.791809624249,107.278024333257,106.401423827215,93.6544017746042,103.299593850647,104.145205459136,117.895371321626,108.447931026334,112.897159543287,104.437705154808,97.6656924488478,102.584769504957,130.850687048789,121.764640446654,101.794158722595,138.09038660756,109.890549046587,99.0400622025775,104.268294969206,88.5487194765264,101.197671742739,103.304468464526,106.320992738066,84.5997449815953,107.03873141883
2019-04-19,105.739448331455,96.6462941237262,99.6516825540241,109.500117676905,107.657454861797,100.454436687435,99.6556416750307,108.408643165804,96.7568795199785,105.034085861712,108.189845509797,107.104964937224,111.585514858801,94.0072398565294,94.6507219346454,105.655771021832,107.434552621062,110.464471540514,95.4696716973402,114.075445797586,96.8883997076925,108.005374117194,102.930934256151,97.5857072714576,105.667268221264,108.902666500445,109.501395284537,107.694042479208,106.18251999416,107.294227025348,106.243879612775,95.4281593839717,102.910589063308,103.666743565756,116.235581537661,108.775276663889,114.208827786943,103.925755619735,98.230451657303,102.808177238981,130.894626164655,119.767227169698,102.057165540295,138.390733776022,112.443561802215,99.9685627857267,104.712128035416,87.9674921511953,100.646896674531,103.442523309744,105.649138123608,83.3839064006432,107.242683427522
2019-04-26,104.939289950023,95.8058915661286,97.5351866413723,105.905985415939,107.808841399369,100.630496040668,98.8933598672155,107.339306209406,96.0378793536942,105.818299893917,106.38065076883,104.864503935986,112.259069274447,94.5428936448857,93.9728295662684,102.706065854415,107.056793997219,109.207606504023,95.4247447930121,112.587505200226,99.9060584305127,108.371494029456,101.533574587234,96.1423689551993,103.713147507583,107.958068820677,109.094197150776,105.976997956679,106.056554217443,104.933439259088,104.818588864766,89.4815975232494,102.078827216362,104.667387808669,114.960369452772,108.086627430334,115.136600555318,105.547062259668,98.6703028983894,102.103567132555,129.89160220937,117.305160622886,100.798954312716,137.905917752985,109.6932959444,99.2650972987841,103.347677176932,84.8002761879031,94.9714270122383,101.820155935079,105.194080816543,79.9473041378329,105.960239096963
2019-05-03,104.740245097117,96.7969869961231,97.1024662037442,105.514716411205,108.879455713434,101.082073609108,97.7217404216627,106.051234534893,97.3131525218229,102.176136187704,104.253037753454,105.408935291206,109.094112775916,94.4556769533314,92.5860777410717,101.242655681945,106.117699313033,108.506273251245,95.2943831197976,111.972440981705,101.637356079156,105.134734805125,97.2580853607483,95.4499106496084,101.41155836863,106.889799222335,107.301163811466,104.837756031801,104.649215469825,101.946010383385,103.434528533305,86.7367632433952,103.030483663836,103.781983923882,110.918675258424,106.872296502178,119.373757829824,107.57982049578,98.1419007050742,101.270650549053,127.880795883033,111.482261794285,101.366229623228,137.928142719585,110.088231303336,98.5158207234289,102.021903039619,83.0863732708519,91.858505022763,100.534883661153,101.862462354024,77.9942462474012,104.536875343925
2019-05-10,105.385531950828,96.2162050741463,99.7374074977152,105.87846848157,108.749403807422,101.110945952326,100.754146781094,106.310528506861,99.5709982879905,103.352726083611,106.078835262271,102.999346636063,110.769262300306,91.8678501874867,92.0238141110652,103.024823966565,106.117699313033,110.098950954217,95.6949900903485,111.435402895462,100.533801724333,103.776404898082,98.5737307048371,97.3540472372704,101.452917079221,108.20534932419,106.828358873867,105.623516875467,105.732174616187,103.628644413032,104.893869707544,88.2068778746391,101.9647777931,104.360962913695,115.242677903496,108.079695349276,118.124860624978,104.71357305806,98.3586800038203,102.770631600927,130.621098651955,113.485525896641,101.158488289604,138.803428783926,110.212624785034,99.3016111554993,102.843725660407,84.6052878484027,91.3184952469485,101.437069507508,102.481216870981,79.1762486015524,105.531228862896
2019-05-17,104.299258147502,97.771214449082,100.32525076391,107.518813870338,109.790815383265,103.047605008589,100.588250820422,107.517745296151,97.8718344946801,102.764431135658,107.217427411776,104.542012270949,111.322318531477,92.0675629052856,93.6217761538518,104.771531409659,106.5449042217,110.428095800119,96.651939991252,111.737577835522,101.195208314625,104.868788107535,97.8307728512387,96.760683431732,101.411859646166,109.932451839396,108.636143373924,107.155826325651,106.482580397707,104.901919110166,105.552960178768,88.2068778746391,103.258778633916,105.355578515061,117.557175200303,108.916170104276,117.379929071487,108.453343524419,99.3314361172349,103.698870724569,133.481986801248,112.927217307448,102.055157884893,143.859535277206,110.614371898467,101.012219281589,103.474869040822,88.2355084892631,89.4166269331907,103.588523456214,100.222892183095,82.5408321610427,106.693425586295
2019-05-24,104.282049888444,98.9397947014615,100.914244408316,108.163128166827,110.585441308837,104.427051729011,102.087082372382,108.537049763496,96.2785720726737,101.284451111447,108.541099355132,103.965846863454,114.403631819432,90.2681968550194,94.0011957127327,106.128352373137,106.888874856799,108.638269897592,94.6721996237841,112.889511627641,102.518021495208,104.457537958094,98.3344370409608,95.5299554407143,101.785154835048,110.65505778926,108.162553986486,107.799757732205,107.072469692524,104.933833293041,105.230215251022,87.3188891712032,104.914404620451,105.908722959487,118.651628638641,109.274123173389,113.442433717321,107.272363377148,100.671265002259,103.835376478046,136.422118669117,112.207382314171,102.574462493074,145.296533964769,113.582074559158,101.82647414108,104.912625115916,89.8691705502436,87.0325759846757,105.30020652434,101.465966814823,83.9453943878715,107.253803074937
2019-05-31,104.392557182568,94.7926176780469,99.3944515708418,107.505601551831,111.285164639028,104.23979461294,104.58135663628,107.288151672006,95.0629335364025,101.005276769905,111.479937785325,103.853402728841,117.693455883254,91.2998333905054,94.0994205776363,107.344961940228,105.972946194787,110.723201986276,95.8812282697291,113.14834771719,102.284228971844,105.711028413591,98.5917896634181,95.4850424386266,102.768792885975,110.195765238511,108.176546554919,107.49149853374,106.460166630324,105.61488163693,104.750523234852,87.9128952199869,104.875974435608,106.799688807354,120.32986949633,109.775550998964,112.610046887111,108.466489871142,100.836266051229,104.312959234336,132.741330631255,111.800787791007,102.514081952402,144.323310530017,115.750706054321,101.334235873867,104.969157406634,91.2774789333683,86.4904162955077,104.0667197422,101.215433563429,85.6575673503281,107.246457225926
2019-06-07,103.786797663134,92.6202868562584,96.8666170954898,110.681044811648,110.790434566103,103.304069347115,102.864967647909,107.093011345211,95.5485679350559,100.225098080372,105.602260924939,102.828240384307,115.885316197897,91.2998333905054,93.6082962531183,106.021145545097,105.331796131378,111.963798086962,96.144060584065,110.493841025878,98.3097560746523,102.646940633487,97.0753883104093,94.9473509748708,102.298357296401,109.77318729232,108.98466604232,106.669836825758,106.612791935234,107.853514520789,104.293058952647,85.2398680004602,103.981237298437,106.454555163093,119.625597684897,109.437965051414,111.425924417215,108.665510953474,100.517163943471,103.843621864128,133.064977205417,111.419605425542,102.453836253088,141.524243751481,114.937469243634,100.897110178407,105.070631350422,96.24933014449,84.612956927798,104.03184483612,103.468373964263,91.4086870927683,106.926104586223
2019-06-14,103.476986326826,89.8436615543577,96.5629599886073,108.679985427543,108.727846688543,103.272506845023,102.15268858745,106.231568475158,94.4545003632805,100.308735158047,107.175478964789,101.776918370372,114.402774839288,90.1663140143253,91.8365303934378,105.276266302391,105.331796131378,109.309579246497,95.7772985000931,108.687301749846,93.5386568015529,100.412449408812,96.997603544135,93.4181842681013,100.278179652312,108.929172968497,108.090203535689,104.926882193731,106.23493195326,107.975956071494,102.376844300167,84.9428649760684,103.405128497842,105.409364985128,118.149980556179,109.475358965924,114.392535823424,108.466489871142,99.5597595757182,104.100937453751,131.901007845677,109.97127760131,101.238344068332,139.991281372812,112.768837748472,99.8158527665011,103.966780896507,89.4962382953567,83.8549775525324,102.311287895257,99.608239980195,84.6871032529231,105.83890921236
2019-06-21,103.294390621291,86.2894068115479,95.2498653444108,107.025426867327,108.462800475055,102.799358524108,99.0661459921289,105.136397666136,94.4545003632805,101.620142822144,107.763278666607,101.956181987052,111.606445332074,91.9121310282701,92.7195739549132,105.042985560347,105.331796131378,106.526028926154,94.3657335112817,109.092988997639,94.2889668828488,98.1841564954407,97.8525503702451,93.4181842681013,100.192288277878,108.969080029301,106.985815786165,104.323125171293,106.21077667087,108.871075343218,103.475779941002,87.0218861468113,102.943898832879,106.107183510223,119.793281449524,109.091251335305,113.443220173437,107.476832116843,99.064642661127,105.186838188563,133.390888626144,111.953199887101,101.675711209393,138.714941468045,110.735745721756,99.943494521957,104.616074915473,87.3563176134804,82.4484868186758,101.816106213661,99.3564921116688,82.6655244292266,105.784641122383
2019-06-28,103.977507022893,92.6080819098764,96.7428099422856,107.56116049256,108.433651643968,103.863015916019,100.368868772659,107.717871715974,99.1591306495742,103.372214250112,117.559940363571,101.53294242888,112.264405216124,92.5255601563787,93.9910449057717,105.539799302553,106.328912962226,108.975908852176,95.0916237690608,108.690296756373,97.2902072080323,102.350386615474,97.8266428906661,95.8230088136167,100.874738943031,108.318062095727,106.777807071092,103.883827869394,107.061940375951,109.344504081222,103.467103454339,89.694913366338,103.609953671663,106.920710656523,118.385132045415,109.442524040532,110.239279854731,112.029257786617,100.828496669358,106.675753629078,130.876714809106,109.539594079936,103.230237133282,134.537829052446,111.68452200089,100.519863069438,104.75261971632,87.5685191947278,80.6989904665112,101.571381535752,99.2729290400863,82.6655244292266,105.770092278878
2019-07-05,104.073711229983,94.1515499417077,96.7428099422856,107.186310368869,107.131331549874,103.828056974277,98.7317354049745,105.979834761457,101.455731768161,103.17947550384,116.734958325932,102.54972439884,112.434245466073,94.3309369399178,94.9155469868121,103.518216638419,108.69177769472,110.900630539221,98.7642057922271,107.699336736215,97.566599842146,102.645770126629,96.0994966437688,95.7267526520762,103.290364620603,108.616920009025,105.441413991353,103.068099423826,106.145986351713,111.022572850858,102.660767725576,90.3071653347089,104.757335413457,107.9612002503,117.515420525834,108.902394254318,116.124449742809,112.688253420656,101.303136003203,105.737294962541,130.774983977541,108.623430670856,102.721212295347,134.631366361173,108.277699711738,100.995149681529,105.181782971625,87.4891759275625,78.6458712744304,101.81370858224,98.4163895315437,82.2930373542317,105.306637770778
2019-07-12,104.351469030433,100.036021813064,104.499157678183,107.804203646682,106.971719911689,104.463891617131,103.115316553419,107.631254079906,107.066885842035,106.178407627675,121.021123102478,103.38409795103,114.883539195106,97.8293028131863,97.4219276764754,104.594185532654,110.775676560714,112.704707674066,99.7917403690129,110.166502467901,100.044481742899,106.389688793862,96.1868863042511,99.4536774128636,105.335718375466,110.171589053725,105.650687026756,103.398464152568,107.594206069193,113.709158377962,103.767205481802,92.4573359379162,105.197360224675,109.187426228451,118.231306405326,109.555684719928,116.710936862722,108.453621768106,101.91653326222,106.886775650401,131.443443468132,111.249870840624,103.289555190407,136.750775131692,108.118233290955,102.409944802094,106.983043151656,87.817533968992,77.295475575056,102.686361894443,101.416299143616,83.1197254007126,106.142419002126
2019-07-19,104.203242511924,102.525606066331,107.593345388708,107.780257799581,106.087395093995,104.79540608277,103.115316553419,106.48143526486,107.37019146765,110.866909829735,126.315797238211,105.806357474309,117.915998097717,98.8237557007409,98.1830364864478,106.687054122644,112.527070656535,113.104015761485,102.081647454775,111.171212932724,101.279598801453,109.193516609806,97.4890553426661,101.10779262971,107.16179378526,110.000061380766,105.052099564848,103.259718964236,108.020321736793,114.68882053189,104.651685583079,94.582791936489,105.369712170232,110.675862418518,118.231306405326,109.79596292267,116.124449742809,108.923117966236,102.165634887791,107.684548405774,131.443443468132,112.715939650265,103.689852253903,135.919074511009,107.49775562501,102.444303637497,107.507184353814,89.0190176426971,75.6966597959556,101.705677345402,100.75158557245,84.2444848783947,106.343998887281
2019-07-26,104.669097284381,103.883561113567,108.437214764306,108.929147956006,108.045542904602,104.242881973371,106.132344671042,107.918708783668,108.428770820148,115.272485174774,128.580423085111,105.960969784306,119.782126653171,99.4452887554625,99.1594423741584,107.277981724523,112.417608525546,114.501594067452,100.755911773544,111.171212932724,99.8922070370498,109.505053033799,99.6303999836151,105.312002139193,108.69954149877,109.466419731561,106.296531393551,103.287462037574,108.548334629255,116.853190406846,105.819199316765,98.8337039336346,106.137461745896,111.792189561068,120.414710032386,110.175937754913,115.244719062939,108.453621768106,102.199603291278,109.856263128733,133.438675130712,114.524725843977,104.735789742392,134.895442977859,110.600143954736,102.643584882834,107.711017043542,88.5092972962768,74.6513664500966,100.427063313109,100.941503735641,83.7945810873219,106.959296855771
2019-08-02,104.163617880343,107.916009881376,112.051788589783,108.381421253524,107.53577961523,103.762084593269,104.766960721786,103.604635826403,110.246738235097,119.817812644497,130.093133944936,104.127516249852,117.180187517183,101.953229151708,101.467712613712,106.009713697613,112.054091602262,114.187245147569,101.069304967241,111.927177180667,100.872915942042,111.82334182779,94.6284859141942,102.445987139674,108.332175417851,109.5671687131,104.269180693472,101.615264679295,107.418877762275,116.568703029106,105.190047959108,101.451815296115,106.628523129118,109.907066364548,117.888527304434,108.970081962562,113.173834623354,106.240282548348,101.225029803345,109.400197232796,124.758994105435,114.359994737601,104.644764612795,133.87539259754,111.042102571938,102.345355359161,108.113567561057,87.8881794205135,74.1499963678938,98.2388589519293,104.628063002507,84.0058786621098,105.863081514643
2019-08-09,104.819687179008,110.020754754949,113.046699032311,108.61181577169,107.297393936632,103.13581138036,103.64754686269,102.913718915525,111.278286663028,120.625160846083,124.923870344475,104.322402112195,114.403405822463,102.800192633757,101.101403181894,106.305594078747,113.223195286716,113.261089729001,101.522530550054,111.40719029481,98.2402436853128,113.015770828323,94.4810567129035,102.224002335471,109.490594697761,109.505938050195,104.688973724091,101.302504697901,107.096672388934,116.757547761554,106.187202688832,104.994577100106,105.744417284078,109.56387490049,118.663154177893,108.061065047074,111.753242556952,106.607895982772,101.304813078067,107.567147923229,120.902255489463,116.855585575296,104.237190067078,135.733160404617,108.726428138958,102.277370622692,105.836419171685,94.7338734436811,73.9685737972628,98.5268911943321,103.75104654817,89.6291060139398,106.006343009351
2019-08-16,105.404338820644,108.49533701138,110.567604755287,109.16459616084,108.438349831395,102.395874543746,105.22104047324,102.617611668006,111.406783529844,122.583597011353,124.495315043122,104.013641765581,114.126846420797,103.322551336165,103.48025972735,107.399576048289,113.581496537624,110.773937420763,100.921509155579,110.720021811881,99.0716138716483,111.700104113209,93.7679921339382,103.432453733311,108.333020054584,109.597566298843,105.71050967743,100.355667638653,107.549821483871,118.260131002708,108.01703062962,109.489757771059,106.332554606856,108.62852168054,120.350079602842,108.400711074517,111.753242556952,109.916416892582,101.763566907718,108.603618247618,123.644191829408,118.695400718414,103.807065925201,133.643529129144,109.497537558383,101.557905348012,107.26205406752,98.9454376979153,72.3363425716139,97.6134099900714,104.451475554402,94.0805993403246,106.239965803862
2019-08-23,106.378438828865,111.776859491875,111.607018195995,110.023779841271,107.862570982733,103.750012445704,104.504554789083,101.857725940909,112.619191089419,127.713249070905,125.138147995152,103.027917336415,112.560941344805,103.981356126831,105.107608862748,108.163080143419,115.808584705028,111.548309580293,102.769512375112,109.710683523465,101.150039337487,113.928535117961,93.3679939636317,107.709735654613,109.877731034725,109.515773255288,105.946359804704,100.609445800213,107.748185113905,117.621912676118,109.122113775252,111.099901267692,106.131901906001,109.570511226055,123.057341107201,108.655529638161,113.255807162759,111.374677813213,102.361941468132,108.624146291895,124.37403601729,122.000644205218,104.158186388232,131.554260825927,110.936837849848,102.158571454858,107.830119177505,100.340889586683,73.6845468059235,97.2855481549903,106.302514361695,95.5648806405967,106.571110061809
2019-08-30,107.486197895244,110.756997635198,113.425991717233,109.879011709901,108.102478836342,104.78664870661,102.766220707465,100.107252700031,110.608134105679,127.374087299988,127.495202152595,104.169828134334,116.24241121708,105.516945774274,105.969146640311,108.417431889788,114.052508799684,113.598261177989,103.948414512083,109.973989163922,103.087249393198,116.151530925141,94.2522004453618,109.542856478029,108.04982053692,110.547928632396,106.045641856764,100.967405907321,108.460776233837,119.328576805524,109.838366783888,111.099901267692,107.039354355341,109.099700435631,125.124704437802,108.463613935781,113.161896874896,109.005003817187,102.611264201637,108.971743560029,126.821160647247,124.288889696082,104.430021585418,132.482824516246,113.480753373823,103.201179317063,108.772313081257,103.710153455281,73.9436345232439,98.3182823601673,105.156633195276,98.8179103190165,107.223004380109
2019-09-06,109.351577502244,107.91707461891,112.649101363006,111.238399325159,110.619277124106,106.371269459666,106.418327267651,98.4629154349186,109.41879933035,130.046534167097,128.975245958678,105.88723860386,117.709192431176,104.644003099822,105.206092479085,110.004338094263,111.201196079692,115.069540634282,102.972131825118,110.324923313627,103.087249393198,116.013419711199,95.7595657123689,112.467678338651,107.032785328553,111.757334860713,106.916091543675,102.125091933759,110.003185864033,121.106251582928,111.500522599822,113.01541680679,108.749845910583,108.629627304102,126.844125189794,109.807521555041,114.568217051469,111.366778899893,104.245868118983,110.982519472077,129.094248748128,127.103862976396,104.75813324587,131.160316460654,113.591143211735,105.000710989656,110.837681989007,105.080062242181,72.7378893307345,100.378548603459,103.05174645909,100.891217539067,108.633002952798
